index,commission,entrust_action,entrust_no,fill_date,fill_no,fill_price,fill_size,fill_time,symbol,task_id
1296,3.2238,Sell,1,20170831,1,5.97,2700.0,0,601398.SH,201708312066
1297,3.1962,Sell,3,20170831,2,7.61,2100.0,0,600606.SH,201708312068
1298,2.2564,Sell,6,20170831,3,56.41,200.0,0,601318.SH,201708312071
1299,3.8024,Buy,10,20170831,4,27.16,700.0,0,600036.SH,201708312075
1300,3.8640000000000003,Sell,2,20170901,1,19.32,1000.0,0,601088.SH,201709012077
1301,3.839,Sell,3,20170901,2,3.49,5500.0,0,600795.SH,201709012078
1302,2.9540000000000006,Buy,7,20170901,3,21.1,700.0,0,600637.SH,201709012082
1303,2.9032,Buy,8,20170901,4,7.64,1900.0,0,601169.SH,201709012083
1304,2.6895999999999995,Buy,9,20170901,5,16.81,800.0,0,600958.SH,201709012084
1305,3.7138,Sell,1,20170904,1,5.99,3100.0,0,600028.SH,201709042085
1306,3.528,Sell,3,20170904,2,9.8,1800.0,0,601668.SH,201709042087
1307,3.7178,Sell,4,20170904,3,6.41,2900.0,0,600018.SH,201709042088
1308,3.6138000000000003,Sell,5,20170904,4,9.51,1900.0,0,600015.SH,201709042089
1309,4.046,Sell,6,20170904,5,2.89,7000.0,0,600010.SH,201709042090
1310,4.0040000000000004,Buy,10,20170904,6,9.1,2200.0,0,601006.SH,201709042094
1311,3.7152000000000003,Buy,11,20170904,7,20.64,900.0,0,600518.SH,201709042095
1312,3.7816,Buy,5,20170905,1,6.52,2900.0,0,600018.SH,201709052100
1313,3.72,Buy,6,20170905,2,12.4,1500.0,0,601186.SH,201709052101
1314,3.7312000000000003,Buy,7,20170905,3,23.32,800.0,0,601688.SH,201709052102
1315,3.6064000000000003,Buy,8,20170905,4,22.54,800.0,0,601088.SH,201709052103
1316,3.732,Buy,9,20170905,5,15.55,1200.0,0,601881.SH,201709052104
1317,3.7632000000000003,Sell,2,20170907,1,26.88,700.0,0,600036.SH,201709072111
1318,2.9148,Sell,3,20170907,2,20.82,700.0,0,600637.SH,201709072112
1319,2.6384,Sell,4,20170907,3,16.49,800.0,0,600958.SH,201709072113
1320,2.8994,Sell,6,20170907,4,7.63,1900.0,0,601169.SH,201709072115
1321,3.7062000000000004,Sell,1,20170908,1,20.59,900.0,0,600518.SH,201709082118
1322,3.9028,Sell,3,20170908,2,8.87,2200.0,0,601006.SH,201709082120
1323,3.1752000000000002,Buy,7,20170908,3,8.82,1800.0,0,601390.SH,201709082124
1324,3.168,Buy,8,20170908,4,3.52,4500.0,0,600795.SH,201709082125
1325,3.064,Buy,10,20170908,5,7.66,2000.0,0,601985.SH,201709082127
1326,3.5712,Sell,2,20170911,1,14.88,1200.0,0,601881.SH,201709112129
1327,3.3584,Sell,3,20170911,2,20.99,800.0,0,601088.SH,201709112130
1328,3.681,Sell,4,20170911,3,12.27,1500.0,0,601186.SH,201709112131
1329,3.8106,Sell,5,20170911,4,6.57,2900.0,0,600018.SH,201709112132
1330,3.5472,Sell,6,20170911,5,22.17,800.0,0,601688.SH,201709112133
1331,3.5658000000000003,Buy,10,20170911,6,59.43,300.0,0,600276.SH,201709112137
1332,3.5552,Buy,11,20170911,7,8.08,2200.0,0,601857.SH,201709112138
1333,3.3248,Buy,12,20170911,8,20.78,800.0,0,600703.SH,201709112139
1334,3.6918,Buy,5,20170912,1,20.51,900.0,0,600518.SH,201709122144
1335,3.3280000000000003,Buy,6,20170912,2,33.28,500.0,0,600547.SH,201709122145
1336,3.3480000000000003,Buy,7,20170912,3,18.6,900.0,0,601229.SH,201709122146
1337,3.4434,Buy,8,20170912,4,57.39,300.0,0,601336.SH,201709122147
1338,4.6486,Buy,5,20170913,1,21.13,1100.0,0,600637.SH,201709132153
1339,3.032,Sell,1,20170914,1,7.58,2000.0,0,601985.SH,201709142154
1340,3.0780000000000003,Sell,3,20170914,2,3.42,4500.0,0,600795.SH,201709142156
1341,3.2004000000000006,Sell,5,20170914,3,8.89,1800.0,0,601390.SH,201709142158
1342,3.44,Sell,1,20170915,1,21.5,800.0,0,600703.SH,201709152161
1343,3.4650000000000003,Sell,5,20170915,2,57.75,300.0,0,600276.SH,201709152165
1344,2.1608,Buy,8,20170915,3,54.02,200.0,0,601318.SH,201709152168
1345,2.9844,Buy,9,20170915,4,16.58,900.0,0,600958.SH,201709152169
1346,2.7920000000000003,Buy,10,20170915,5,27.92,500.0,0,601628.SH,201709152170
1347,0.0,Buy,0,20170915,0,0.0,15.2372,60000,601857.SH,0
1348,0.0,Sell,0,20170915,0,1.0,15.2372,60000,601857.SH,0
1349,3.645,Sell,2,20170918,1,20.25,900.0,0,600518.SH,201709182172
1350,3.414,Sell,4,20170918,2,56.9,300.0,0,601336.SH,201709182174
1351,3.3084000000000002,Sell,5,20170918,3,18.38,900.0,0,601229.SH,201709182175
1352,4.136,Buy,9,20170918,4,3.76,5500.0,0,601288.SH,201709182179
1353,4.1106,Buy,10,20170918,5,15.81,1300.0,0,601881.SH,201709182180
1354,3.2369999999999997,Sell,1,20170919,1,32.37,500.0,0,600547.SH,201709192181
1355,4.6046000000000005,Sell,3,20170919,2,20.93,1100.0,0,600637.SH,201709192183
1356,3.4104,Buy,7,20170919,3,4.06,4200.0,0,601988.SH,201709192187
1357,3.3572,Buy,8,20170919,4,7.63,2200.0,0,601919.SH,201709192188
1358,3.3222,Buy,9,20170919,5,7.91,2100.0,0,603993.SH,201709192189
1359,4.0760000000000005,Buy,5,20170920,1,20.38,1000.0,0,601088.SH,201709202194
1360,3.8070000000000004,Buy,6,20170920,2,21.15,900.0,0,601211.SH,201709202195
1361,2.1232,Sell,2,20170921,1,53.08,200.0,0,601318.SH,201709212197
1362,2.7590000000000003,Sell,3,20170921,2,27.59,500.0,0,601628.SH,201709212198
1363,2.9448000000000003,Sell,4,20170921,3,16.36,900.0,0,600958.SH,201709212199
1364,4.715800000000001,Sell,5,20170921,4,13.87,1700.0,0,600100.SH,201709212200
1365,4.147,Sell,2,20170922,1,3.77,5500.0,0,601288.SH,201709222204
1366,3.5068,Sell,4,20170922,2,7.97,2200.0,0,601857.SH,201709222206
1367,3.0044,Buy,7,20170922,3,21.46,700.0,0,600703.SH,201709222209
1368,3.0940000000000003,Buy,8,20170922,4,5.95,2600.0,0,601398.SH,201709222210
1369,3.205,Buy,9,20170922,5,6.41,2500.0,0,601998.SH,201709222211
1370,3.0672,Buy,10,20170922,6,8.52,1800.0,0,601377.SH,201709222212
1371,3.8142,Sell,2,20170925,1,14.67,1300.0,0,601881.SH,201709252214
1372,3.5196,Sell,3,20170925,2,4.19,4200.0,0,601988.SH,201709252215
1373,3.192,Sell,4,20170925,3,7.6,2100.0,0,603993.SH,201709252216
1374,3.6940000000000004,Buy,8,20170925,4,18.47,1000.0,0,601198.SH,201709252220
1375,3.2424,Buy,9,20170925,5,54.04,300.0,0,601318.SH,201709252221
1376,4.156000000000001,Sell,3,20170926,1,20.78,1000.0,0,601088.SH,201709262224
1377,3.1108000000000002,Sell,5,20170926,2,7.07,2200.0,0,601919.SH,201709262226
1378,3.6106000000000003,Buy,7,20170926,3,25.79,700.0,0,600887.SH,201709262228
1379,3.7032000000000003,Buy,8,20170926,4,15.43,1200.0,0,601788.SH,201709262229
1380,3.6486,Buy,9,20170926,5,20.27,900.0,0,601878.SH,201709262230
1381,3.9078000000000004,Sell,2,20170927,1,21.71,900.0,0,601211.SH,201709272232
1382,3.9718,Buy,5,20170927,2,28.37,700.0,0,601628.SH,201709272235
1383,3.9652000000000003,Buy,6,20170927,3,8.62,2300.0,0,601901.SH,201709272236
1384,3.1304,Sell,1,20170928,1,6.02,2600.0,0,601398.SH,201709282237
1385,3.0996,Sell,2,20170928,2,22.14,700.0,0,600703.SH,201709282238
1386,3.0204000000000004,Sell,3,20170928,3,8.39,1800.0,0,601377.SH,201709282239
1387,3.165,Sell,5,20170928,4,6.33,2500.0,0,601998.SH,201709282241
1388,3.915,Buy,8,20170928,5,6.75,2900.0,0,600018.SH,201709282244
1389,3.2244,Sell,2,20170929,1,53.74,300.0,0,601318.SH,201709292246
1390,3.652,Sell,3,20170929,2,18.26,1000.0,0,601198.SH,201709292247
1391,3.0090000000000003,Buy,6,20170929,3,8.85,1700.0,0,601006.SH,201709292250
1392,3.0342000000000002,Buy,7,20170929,4,11.67,1300.0,0,600109.SH,201709292251
1393,3.0288,Buy,8,20170929,5,6.31,2400.0,0,601998.SH,201709292252
1394,2.9792,Buy,9,20170929,6,9.31,1600.0,0,601668.SH,201709292253
1395,3.7272000000000003,Sell,1,20171009,1,15.53,1200.0,0,601788.SH,201710092254
1396,3.834,Sell,3,20171009,2,21.3,900.0,0,601878.SH,201710092256
1397,3.85,Sell,4,20171009,3,27.5,700.0,0,600887.SH,201710092257
1398,3.5908,Buy,8,20171009,4,3.82,4700.0,0,601288.SH,201710092261
1399,3.9606000000000003,Sell,2,20171010,1,8.61,2300.0,0,601901.SH,201710102263
1400,3.8850000000000002,Sell,3,20171010,2,27.75,700.0,0,601628.SH,201710102264
1401,3.3822,Buy,6,20171010,3,56.37,300.0,0,601336.SH,201710102267
1402,3.7416,Buy,7,20171010,4,15.59,1200.0,0,601788.SH,201710102268
1403,3.7640000000000002,Buy,8,20171010,5,9.41,2000.0,0,600015.SH,201710102269
1404,3.708,Buy,9,20171010,6,4.12,4500.0,0,601988.SH,201710102270
1405,3.9034,Sell,2,20171011,1,6.73,2900.0,0,600018.SH,201710112272
1406,4.1104,Buy,5,20171011,2,7.34,2800.0,0,600019.SH,201710112275
1407,4.135,Buy,6,20171011,3,8.27,2500.0,0,600029.SH,201710112276
1408,3.0668,Sell,2,20171012,1,9.02,1700.0,0,601006.SH,201710122278
1409,3.072,Sell,3,20171012,2,6.4,2400.0,0,601998.SH,201710122279
1410,3.0464,Sell,4,20171012,3,9.52,1600.0,0,601668.SH,201710122280
1411,3.0472,Sell,5,20171012,4,11.72,1300.0,0,600109.SH,201710122281
1412,3.8640000000000003,Buy,8,20171012,5,8.4,2300.0,0,600919.SH,201710122284
1413,3.572,Sell,2,20171013,1,3.8,4700.0,0,601288.SH,201710132286
1414,2.849,Buy,5,20171013,2,28.49,500.0,0,600887.SH,201710132289
1415,3.0744000000000002,Buy,6,20171013,3,7.32,2100.0,0,600050.SH,201710132290
1416,2.871,Buy,7,20171013,4,13.05,1100.0,0,600000.SH,201710132291
1417,3.0912,Buy,8,20171013,5,3.36,4600.0,0,600795.SH,201710132292
1418,3.7104000000000004,Sell,1,20171016,1,15.46,1200.0,0,601788.SH,201710162293
1419,3.4776000000000002,Sell,3,20171016,2,57.96,300.0,0,601336.SH,201710162295
1420,3.74,Sell,4,20171016,3,9.35,2000.0,0,600015.SH,201710162296
1421,3.726,Sell,5,20171016,4,4.14,4500.0,0,601988.SH,201710162297
1422,4.08,Sell,1,20171017,1,8.16,2500.0,0,600029.SH,201710172301
1423,3.3236000000000003,Buy,7,20171017,2,23.74,700.0,0,600703.SH,201710172307
1424,3.724,Buy,8,20171017,3,3.8,4900.0,0,601288.SH,201710172308
1425,3.6912000000000003,Buy,9,20171017,4,15.38,1200.0,0,600111.SH,201710172309
1426,3.2009999999999996,Buy,10,20171017,5,32.01,500.0,0,600104.SH,201710172310
1427,4.1888000000000005,Sell,2,20171018,1,7.48,2800.0,0,600019.SH,201710182312
1428,3.8548,Sell,3,20171018,2,8.38,2300.0,0,600919.SH,201710182313
1429,4.3396,Buy,6,20171018,3,11.42,1900.0,0,600109.SH,201710182316
1430,4.332,Buy,7,20171018,4,14.44,1500.0,0,601881.SH,201710182317
1431,2.8754,Sell,3,20171019,1,13.07,1100.0,0,600000.SH,201710192320
1432,3.0912,Sell,4,20171019,2,3.36,4600.0,0,600795.SH,201710192321
1433,2.954,Sell,5,20171019,3,29.54,500.0,0,600887.SH,201710192322
1434,3.9472,Buy,8,20171019,4,24.67,800.0,0,600150.SH,201710192325
1435,3.9791999999999996,Buy,9,20171019,5,8.29,2400.0,0,601377.SH,201710192326
1436,2.9064,Sell,1,20171020,1,6.92,2100.0,0,600050.SH,201710202327
1437,2.9876,Buy,5,20171020,2,21.34,700.0,0,600518.SH,201710202331
1438,2.948,Buy,6,20171020,3,7.37,2000.0,0,601169.SH,201710202332
1439,2.961,Buy,7,20171020,4,9.87,1500.0,0,601766.SH,201710202333
1440,3.4146,Sell,1,20171023,1,24.39,700.0,0,600703.SH,201710232334
1441,3.7534,Sell,3,20171023,2,3.83,4900.0,0,601288.SH,201710232336
1442,3.257,Sell,4,20171023,3,32.57,500.0,0,600104.SH,201710232337
1443,3.6336000000000004,Sell,7,20171023,4,15.14,1200.0,0,600111.SH,201710232340
1444,3.2256,Buy,8,20171023,5,2.56,6300.0,0,600010.SH,201710232341
1445,4.134,Sell,2,20171024,1,13.78,1500.0,0,601881.SH,201710242343
1446,4.2294,Sell,3,20171024,2,11.13,1900.0,0,600109.SH,201710242344
1447,3.3072000000000004,Buy,6,20171024,3,20.67,800.0,0,601211.SH,201710242347
1448,3.516,Buy,7,20171024,4,17.58,1000.0,0,600030.SH,201710242348
1449,3.4608000000000003,Buy,8,20171024,5,8.24,2100.0,0,600919.SH,201710242349
1450,3.3552,Buy,9,20171024,6,18.64,900.0,0,601878.SH,201710242350
1451,3.9504,Sell,1,20171025,1,8.23,2400.0,0,601377.SH,201710252351
1452,4.2648,Buy,6,20171025,2,17.77,1200.0,0,601166.SH,201710252356
1453,3.891,Buy,7,20171025,3,64.85,300.0,0,600276.SH,201710252357
1454,3.0170000000000003,Sell,1,20171026,1,21.55,700.0,0,600518.SH,201710262358
1455,3.057,Sell,3,20171026,2,10.19,1500.0,0,601766.SH,201710262360
1456,2.964,Sell,5,20171026,3,7.41,2000.0,0,601169.SH,201710262362
1457,4.6004000000000005,Buy,8,20171026,4,32.86,700.0,0,600104.SH,201710262365
1458,3.339,Sell,3,20171027,1,2.65,6300.0,0,600010.SH,201710272368
1459,2.96,Buy,6,20171027,2,3.7,4000.0,0,601288.SH,201710272371
1460,2.944,Buy,7,20171027,3,7.36,2000.0,0,603993.SH,201710272372
1461,2.621,Buy,8,20171027,4,26.21,500.0,0,600585.SH,201710272373
1462,3.2752000000000003,Sell,3,20171030,1,20.47,800.0,0,601211.SH,201710302376
1463,3.4944,Sell,5,20171030,2,8.32,2100.0,0,600919.SH,201710302378
1464,3.7720000000000002,Buy,9,20171030,3,9.43,2000.0,0,600015.SH,201710302382
1465,3.494,Sell,2,20171031,1,17.47,1000.0,0,600030.SH,201710312384
1466,3.1068000000000007,Sell,5,20171031,2,17.26,900.0,0,601878.SH,201710312387
1467,3.9006000000000003,Sell,6,20171031,3,65.01,300.0,0,600276.SH,201710312388
1468,3.087,Buy,9,20171031,4,30.87,500.0,0,600340.SH,201710312391
1469,3.2794000000000003,Buy,10,20171031,5,8.63,1900.0,0,600029.SH,201710312392
1470,4.4086,Sell,2,20171101,1,31.49,700.0,0,600104.SH,201711012394
1471,3.6504000000000003,Buy,7,20171101,2,3.38,5400.0,0,600795.SH,201711012399
1472,3.6584000000000003,Buy,8,20171101,3,10.76,1700.0,0,600109.SH,201711012400
1473,3.3606000000000003,Buy,9,20171101,4,18.67,900.0,0,600999.SH,201711012401
1474,2.984,Sell,2,20171102,1,3.73,4000.0,0,601288.SH,201711022403
1475,2.499,Sell,4,20171102,2,24.99,500.0,0,600585.SH,201711022405
1476,4.140000000000001,Sell,5,20171102,3,17.25,1200.0,0,601166.SH,201711022406
1477,2.9000000000000004,Sell,6,20171102,4,7.25,2000.0,0,603993.SH,201711022407
1478,4.7124,Buy,9,20171102,5,16.83,1400.0,0,600690.SH,201711022410
1479,3.6,Sell,3,20171103,1,9.0,2000.0,0,600015.SH,201711032413
1480,3.06,Buy,6,20171103,2,7.65,2000.0,0,600050.SH,201711032416
1481,3.108,Buy,7,20171103,3,7.77,2000.0,0,601377.SH,201711032417
1482,3.0324,Buy,8,20171103,4,10.83,1400.0,0,600048.SH,201711032418
1483,3.1260000000000003,Buy,9,20171103,5,26.05,600.0,0,600703.SH,201711032419
1484,3.4776000000000002,Sell,6,20171106,1,6.21,2800.0,0,601989.SH,201711062425
1485,3.72,Buy,7,20171106,2,6.2,3000.0,0,601328.SH,201711062426
1486,3.4466,Sell,1,20171107,1,9.07,1900.0,0,600029.SH,201711072427
1487,3.2904,Sell,3,20171107,2,18.28,900.0,0,600999.SH,201711072429
1488,3.6180000000000003,Sell,5,20171107,3,3.35,5400.0,0,600795.SH,201711072431
1489,3.053,Sell,6,20171107,4,30.53,500.0,0,600340.SH,201711072432
1490,3.6652,Sell,7,20171107,5,10.78,1700.0,0,600109.SH,201711072433
1491,4.395,Sell,8,20171107,6,8.79,2500.0,0,601360.SH,201711072434
1492,5.0316,Sell,3,20171108,1,17.97,1400.0,0,600690.SH,201711082438
1493,3.4552,Buy,4,20171108,2,6.17,2800.0,0,601998.SH,201711082439
1494,3.4474,Buy,5,20171108,3,15.67,1100.0,0,600958.SH,201711082440
1495,3.439,Buy,6,20171108,4,9.05,1900.0,0,601390.SH,201711082441
1496,3.2288,Buy,7,20171108,5,20.18,800.0,0,601211.SH,201711082442
1497,2.6148000000000002,Buy,8,20171108,6,65.37,200.0,0,601318.SH,201711082443
1498,3.5088000000000004,Buy,10,20171108,7,7.31,2400.0,0,601169.SH,201711082445
1499,3.3576,Sell,1,20171109,1,27.98,600.0,0,600703.SH,201711092446
1500,3.144,Sell,2,20171109,2,7.86,2000.0,0,600050.SH,201711092447
1501,3.228,Sell,3,20171109,3,8.07,2000.0,0,601377.SH,201711092448
1502,2.9344,Sell,6,20171109,4,10.48,1400.0,0,600048.SH,201711092451
1503,5.1832,Buy,7,20171109,5,8.36,3100.0,0,601901.SH,201711092452
1504,5.050800000000001,Buy,8,20171109,6,10.98,2300.0,0,600109.SH,201711092453
1505,3.702,Sell,2,20171110,1,6.17,3000.0,0,601328.SH,201711102455
1506,3.1890000000000005,Buy,4,20171110,2,10.63,1500.0,0,600048.SH,201711102457
1507,2.5506,Buy,5,20171110,3,42.51,300.0,0,601601.SH,201711102458
1508,3.096,Buy,6,20171110,4,17.2,900.0,0,601198.SH,201711102459
1509,3.1805999999999996,Buy,7,20171110,5,8.37,1900.0,0,600016.SH,201711102460
1510,4.3420000000000005,Buy,3,20171113,1,8.35,2600.0,0,601727.SH,201711132463
1511,3.2336,Sell,2,20171114,1,20.21,800.0,0,601211.SH,201711142465
1512,2.8060000000000005,Sell,5,20171114,2,70.15,200.0,0,601318.SH,201711142468
1513,3.2984,Sell,7,20171114,3,8.68,1900.0,0,601390.SH,201711142470
1514,3.528,Sell,8,20171114,4,7.35,2400.0,0,601169.SH,201711142471
1515,3.4104,Sell,2,20171115,1,6.09,2800.0,0,601998.SH,201711152473
1516,5.1832,Sell,4,20171115,2,8.36,3100.0,0,601901.SH,201711152475
1517,5.0692,Sell,5,20171115,3,11.02,2300.0,0,600109.SH,201711152476
1518,3.4848000000000003,Sell,6,20171115,4,15.84,1100.0,0,600958.SH,201711152477
1519,3.105,Buy,7,20171115,5,17.25,900.0,0,601229.SH,201711152478
1520,3.2160000000000006,Buy,8,20171115,6,2.68,6000.0,0,600010.SH,201711152479
1521,3.0316,Buy,9,20171115,7,11.66,1300.0,0,601186.SH,201711152480
1522,3.0732,Buy,10,20171115,8,11.82,1300.0,0,600100.SH,201711152481
1523,2.6178,Sell,3,20171116,1,43.63,300.0,0,601601.SH,201711162484
1524,3.2130000000000005,Sell,4,20171116,2,10.71,1500.0,0,600048.SH,201711162485
1525,3.0312,Sell,5,20171116,3,16.84,900.0,0,601198.SH,201711162486
1526,4.392,Buy,7,20171116,4,7.32,3000.0,0,601169.SH,201711162488
1527,4.292,Buy,8,20171116,5,7.4,2900.0,0,600606.SH,201711162489
1528,4.301,Buy,9,20171116,6,9.35,2300.0,0,601668.SH,201711162490
1529,3.9032,Buy,10,20171116,7,27.88,700.0,0,600036.SH,201711162491
1530,3.874,Sell,3,20171117,1,7.45,2600.0,0,601727.SH,201711172494
1531,3.1464,Sell,4,20171117,2,8.28,1900.0,0,600016.SH,201711172495
1532,3.057,Buy,5,20171117,3,30.57,500.0,0,600547.SH,201711172496
1533,3.18,Buy,6,20171117,4,7.95,2000.0,0,600050.SH,201711172497
1534,2.96,Buy,7,20171117,5,29.6,500.0,0,600893.SH,201711172498
1535,3.652,Buy,3,20171120,1,9.13,2000.0,0,600015.SH,201711202501
1536,3.66,Buy,4,20171120,2,18.3,1000.0,0,600030.SH,201711202502
1537,2.7162,Sell,3,20171121,1,15.09,900.0,0,601229.SH,201711212505
1538,3.055,Sell,4,20171121,2,11.75,1300.0,0,601186.SH,201711212506
1539,3.0839999999999996,Sell,5,20171121,3,2.57,6000.0,0,600010.SH,201711212507
1540,2.9353999999999996,Sell,6,20171121,4,11.29,1300.0,0,600100.SH,201711212508
1541,4.321000000000001,Sell,2,20171122,1,7.45,2900.0,0,600606.SH,201711222510
1542,4.2504,Sell,3,20171122,2,30.36,700.0,0,600036.SH,201711222511
1543,4.4344,Sell,5,20171122,3,9.64,2300.0,0,601668.SH,201711222513
1544,4.494,Sell,6,20171122,4,7.49,3000.0,0,601169.SH,201711222514
1545,2.8440000000000003,Buy,7,20171122,5,14.22,1000.0,0,601800.SH,201711222515
1546,2.9904000000000006,Buy,8,20171122,6,6.23,2400.0,0,601919.SH,201711222516
1547,2.956,Buy,9,20171122,7,7.39,2000.0,0,601669.SH,201711222517
1548,3.1550000000000002,Sell,1,20171123,1,31.55,500.0,0,600547.SH,201711232519
1549,3.2720000000000002,Sell,2,20171123,2,8.18,2000.0,0,600050.SH,201711232520
1550,2.85,Sell,5,20171123,3,28.5,500.0,0,600893.SH,201711232523
1551,4.1032,Buy,6,20171123,4,8.92,2300.0,0,601390.SH,201711232524
1552,3.99,Buy,7,20171123,5,7.98,2500.0,0,600919.SH,201711232525
1553,4.0,Buy,8,20171123,6,20.0,1000.0,0,600690.SH,201711232526
1554,4.0932,Buy,9,20171123,7,7.58,2700.0,0,601169.SH,201711232527
1555,3.83,Sell,2,20171124,1,19.15,1000.0,0,600030.SH,201711242530
1556,3.724,Sell,4,20171124,2,9.31,2000.0,0,600015.SH,201711242532
1557,3.4272,Buy,5,20171124,3,6.12,2800.0,0,601398.SH,201711242533
1558,3.3792,Buy,6,20171124,4,7.04,2400.0,0,601727.SH,201711242534
1559,3.1168,Buy,7,20171124,5,19.48,800.0,0,600999.SH,201711242535
1560,3.169,Buy,8,20171124,6,31.69,500.0,0,600340.SH,201711242536
1561,3.7680000000000002,Buy,3,20171127,1,37.68,500.0,0,600309.SH,201711272539
1562,3.9746,Buy,4,20171127,2,11.69,1700.0,0,600100.SH,201711272540
1563,2.838,Sell,3,20171128,1,14.19,1000.0,0,601800.SH,201711282543
1564,2.932,Sell,4,20171128,2,7.33,2000.0,0,601669.SH,201711282544
1565,2.9328000000000003,Sell,5,20171128,3,6.11,2400.0,0,601919.SH,201711282545
1566,3.6700000000000004,Sell,3,20171129,1,18.35,1000.0,0,600690.SH,201711292548
1567,3.8850000000000002,Sell,4,20171129,2,7.77,2500.0,0,600919.SH,201711292549
1568,3.979,Sell,5,20171129,3,8.65,2300.0,0,601390.SH,201711292550
1569,4.055400000000001,Sell,6,20171129,4,7.51,2700.0,0,601169.SH,201711292551
1570,2.8824,Buy,7,20171129,5,12.01,1200.0,0,601881.SH,201711292552
1571,3.0,Buy,9,20171129,6,30.0,500.0,0,600585.SH,201711292554
1572,3.3152000000000004,Sell,1,20171130,1,5.92,2800.0,0,601398.SH,201711302555
1573,3.0608,Sell,3,20171130,2,19.13,800.0,0,600999.SH,201711302557
1574,3.3120000000000003,Sell,5,20171130,3,6.9,2400.0,0,601727.SH,201711302559
1575,3.6300000000000003,Buy,7,20171130,4,16.5,1100.0,0,601198.SH,201711302561
1576,3.714,Buy,8,20171130,5,6.19,3000.0,0,601989.SH,201711302562
1577,3.717,Buy,9,20171130,6,4.13,4500.0,0,601818.SH,201711302563
1578,3.5976000000000004,Buy,10,20171130,7,14.99,1200.0,0,601788.SH,201711302564
1579,3.6270000000000002,Buy,11,20171130,8,13.95,1300.0,0,601800.SH,201711302565
1580,3.85,Sell,1,20171201,1,38.5,500.0,0,600309.SH,201712012566
1581,3.208,Sell,4,20171201,2,32.08,500.0,0,600340.SH,201712012569
1582,3.7638000000000003,Sell,5,20171201,3,11.07,1700.0,0,600100.SH,201712012570
1583,3.3566000000000003,Buy,7,20171201,4,12.91,1300.0,0,600000.SH,201712012572
1584,3.4056,Buy,8,20171201,5,14.19,1200.0,0,600111.SH,201712012573
1585,3.5808,Buy,3,20171204,1,7.46,2400.0,0,600018.SH,201712042576
1586,3.4848000000000003,Buy,4,20171204,2,7.26,2400.0,0,600606.SH,201712042577
1587,3.092,Buy,5,20171204,3,30.92,500.0,0,600104.SH,201712042578
1588,3.466,Buy,6,20171204,4,17.33,1000.0,0,600690.SH,201712042579
1589,2.7072000000000003,Sell,2,20171205,1,11.28,1200.0,0,601881.SH,201712052581
1590,3.116,Sell,4,20171205,2,31.16,500.0,0,600585.SH,201712052583
1591,3.6672000000000002,Sell,1,20171206,1,15.28,1200.0,0,601788.SH,201712062584
1592,3.825,Sell,2,20171206,2,4.25,4500.0,0,601818.SH,201712062585
1593,3.685,Sell,6,20171206,3,16.75,1100.0,0,601198.SH,201712062589
1594,3.624,Sell,7,20171206,4,6.04,3000.0,0,601989.SH,201712062590
1595,3.144,Buy,8,20171206,5,31.44,500.0,0,600585.SH,201712062591
1596,3.007,Buy,9,20171206,6,30.07,500.0,0,600547.SH,201712062592
1597,3.6946000000000003,Sell,3,20171207,1,14.21,1300.0,0,601800.SH,201712072595
1598,3.3696,Sell,4,20171207,2,12.96,1300.0,0,600000.SH,201712072596
1599,3.2136,Sell,5,20171207,3,13.39,1200.0,0,600111.SH,201712072597
1600,3.4668,Buy,6,20171207,4,19.26,900.0,0,600030.SH,201712072598
1601,3.6784000000000003,Buy,7,20171207,5,16.72,1100.0,0,601198.SH,201712072599
1602,2.7760000000000007,Buy,8,20171207,6,69.4,200.0,0,601318.SH,201712072600
1603,3.7778,Buy,9,20171207,7,14.53,1300.0,0,600837.SH,201712072601
1604,3.1390000000000002,Sell,2,20171208,1,31.39,500.0,0,600104.SH,201712082603
1605,3.4320000000000004,Sell,3,20171208,2,7.15,2400.0,0,600606.SH,201712082604
1606,3.472,Sell,5,20171208,3,17.36,1000.0,0,600690.SH,201712082606
1607,3.5664000000000002,Sell,6,20171208,4,7.43,2400.0,0,600018.SH,201712082607
1608,3.9156,Buy,7,20171208,5,7.53,2600.0,0,601985.SH,201712082608
1609,3.7880000000000003,Buy,8,20171208,6,18.94,1000.0,0,600999.SH,201712082609
1610,3.6576,Buy,9,20171208,7,15.24,1200.0,0,601788.SH,201712082610
1611,3.3600000000000003,Buy,3,20171211,1,11.2,1500.0,0,601881.SH,201712112613
1612,3.0352,Buy,4,20171211,2,37.94,400.0,0,600309.SH,201712112614
1613,3.4608000000000003,Buy,5,20171211,3,6.18,2800.0,0,601989.SH,201712112615
1614,3.3888000000000003,Buy,6,20171211,4,14.12,1200.0,0,601800.SH,201712112616
1615,2.9850000000000003,Sell,1,20171212,1,29.85,500.0,0,600547.SH,201712122617
1616,3.0010000000000003,Sell,4,20171212,2,30.01,500.0,0,600585.SH,201712122620
1617,3.2922000000000002,Sell,2,20171213,1,18.29,900.0,0,600030.SH,201712132622
1618,3.6660000000000004,Sell,3,20171213,2,14.1,1300.0,0,600837.SH,201712132623
1619,2.8484,Sell,5,20171213,3,71.21,200.0,0,601318.SH,201712132625
1620,3.5464,Sell,6,20171213,4,16.12,1100.0,0,601198.SH,201712132626
1621,3.0432,Buy,7,20171213,5,19.02,800.0,0,601688.SH,201712132627
